	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol	F_22D_1	F_22D_2	F_22D_3	Tom2D1	Tom2D2	Tom2D3
ENSMUSG00000054263	707.684809303497	-0.970107826091659	0.40717888949534	1.4026413945659198e-05	0.0142338044947129	OSMR	2.40929067925	1.95954092663	2.52140650763	5.36165272091	5.6063960667	5.16819561215
ENSMUSG00000038253	50.840192019380595	-1.13764024097819	0.7089473344287109	1.60667319634291e-05	0.0152173374002958	HOXB5	0.361463129456	0.279212683152	0.532339590294	1.65135453984	1.50789234731	1.43324619554
ENSMUSG00000018340	1586.1383109774201	-0.644841066098681	0.28711536123869	2.12841710389012e-05	0.0187441949193021	ANXA6	12.207954035799998	12.2966656676	10.6930864318	17.649139049000002	21.6054498923	21.2332157415
ENSMUSG00000076677	62.811748628298396	-7.80280097891084	11.047763263353	2.2429176717683897e-05	0.0187441949193021	ZNF845	0.0	0.0	0.0	0.0	0.0	0.243766138912
ENSMUSG00000029084	1071.81191183371	-0.544716429662251	0.263608352170196	2.64446460704001e-05	0.0208721714845653	CD38	2.0902601720200003	2.08659139858	3.28506224881	4.3381859253	3.72268517021	3.87259796396
ENSMUSG00000029581	674.457134231679	0.841601285242718	0.456977186705584	3.1602502823636e-05	0.0236303556639682	FSCN2	6.395156255750001	7.327354958789999	5.26342289557	2.35740838937	3.1175019988200003	3.14681581641
ENSMUSG00000033965	210.69304405720402	0.8488637761771322	0.508269970914175	3.800064621350921e-05	0.0269937590377663	SLC16A2	0.492355801153	0.469062448772	0.472420071604	0.206835992278	0.232289570729	0.178431624661
ENSMUSG00000008206	84.69289978586549	-0.6912617488915339	0.8162760200054091	5.66237892395136e-05	0.0371878201675496	CERS4	0.0204588403766	0.0442496849627	0.0671087539158	0.24817044625	0.186696169914	0.183178354518
ENSMUSG00000063354	1225.8749344108699	0.585762976060751	0.37443794009724296	5.75865449205385e-05	0.0371878201675496	SLC39A4	23.2721609063	23.329198930500002	20.585248166099998	12.5913735344	13.3625433125	12.3108476575
ENSMUSG00000057286	240.840256860824	-0.651866357945838	0.484663707070831	7.75374774002136e-05	0.0468328058588152	ST6GALNAC2	1.41009033298	1.16526650311	1.64567896401	3.19796661874	2.59435270192	3.07293883157
ENSMUSG00000025743	585.152774276322	0.676829155725982	0.519641350111986	7.91150377005395e-05	0.0468328058588152	SDC3	2.91375458767	2.88756333239	2.2010450985	0.9886577427	1.18908796968	1.48328239764
ENSMUSG00000027605	765.175880055479	0.487462244758901	0.368128891283646	8.804576507074459e-05	0.0493633422664335	ACSS2	8.40596722552	7.3769398944	10.1306976982	5.02477066555	5.65771498882	4.74901557964
ENSMUSG00000021253	522.968069558029	-0.454336578025861	0.347992208976633	9.033905109645028e-05	0.0493633422664335	TGFB3	3.53725883602	3.4845891374800004	3.51642447987	5.5799570996000005	6.27285890048	5.57766316074
ENSMUSG00000000142	112.193473689729	-0.6198916442033461	0.574193279571787	0.000114441027188391	0.0602171730839066	AXIN2	0.261648637856	0.246047984168	0.255877441993	0.5937916611649999	0.581343824861	0.662059677749
ENSMUSG00000050447	42.268427529303004	0.512093409760071	0.732230416036385	0.00011951276353803	0.0606399225565995	LYPD6	0.187421628174	0.159251499145	0.31366191957	0.0492092536877	0.0139616906861	0.095890326467
ENSMUSG00000006517	1908.78599977863	0.35431787195659104	0.32485569359727196	0.000136233199018012	0.0667401744292723	MVD	87.92487260860001	88.4779329507	87.07098145350002	56.8502408134	56.9701991842	57.3363982591
ENSMUSG00000009545	471.036853366062	-0.538400918260329	0.515311881325499	0.000142333452830128	0.0674043788119208	KCNQ1	0.911960070682	0.813201178442	0.734728970529	1.740795626	1.91886821811	1.61872304988
ENSMUSG00000044162	320.098272811675	-0.47963331511778995	0.45019671302181496	0.000147726730997091	0.0677017312024411	TNIP3	1.95441907073	1.73813414127	2.8439124555799995	5.70947460882	3.1915187656	3.64944233331
ENSMUSG00000000792	42.1247480501042	-0.530484376323182	0.546706134110139	0.000159622297200074	0.0708673117600452	SLC5A5	0.397228509361	0.393777614006	0.5894444488530001	1.35063267191	0.7249779548909999	1.0669763785200002
ENSMUSG00000031808	628.724344509153	-0.369192649757549	0.3937821342749629	0.000205484254745938	0.0871836651613461	SLC27A4	1.97662043227	1.91257191557	1.80372998242	3.73483270243	3.14640061874	3.05828387373
ENSMUSG00000026675	1023.02200045129	0.310230620683915	0.34209381874375105	0.00021683466251609199	0.0871836651613461	HSD17B7	20.7108330048	19.261043791	19.912335932	12.5144296325	12.5367021693	12.8609365822
ENSMUSG00000051243	73.04761598794859	-0.463818063622678	0.554862276380776	0.000218901185353022	0.0871836651613461	ISLR2	0.83341366082	0.816023886139	0.548860978292	1.42410642417	1.89104173035	1.86549359851
ENSMUSG00000031709	82.404174411951	0.366513081160263	0.646127855139629	0.00022651013684049399	0.0871836651613461	TBC1D9B	0.281649460518	0.196506264071	0.144752564907	0.0333966063647	0.0473765656954	0.0813467805143
ENSMUSG00000034324	75.9151673378543	-0.39702486251173896	0.4445635886437321	0.00022705677560145	0.0871836651613461	TMEM132D	0.7457125775650001	0.979974518944	0.6723386623450001	1.48505744631	1.47666498687	1.58889561211
ENSMUSG00000022057	129.22780621979499	0.3711038435439821	0.638469952692677	0.000240570976411309	0.08834553477929903	ADAMDEC1	0.339732753985	0.237728011095	0.299666777426	0.11753401953	0.062525344681	0.0536788116202
ENSMUSG00000028031	165.66317630456	-0.278091077239331	0.61344587065309	0.000242519592904389	0.08834553477929903	DKK2	0.0655953954278	0.042562171597999986	0.0491805586938	0.270051432257	0.20523004988	0.317146741638
ENSMUSG00000029482	2990.84081708581	0.20049999009531402	0.251194384298067	0.000252122284353336	0.0895475323451962	AACS	81.1336472689	81.30470019010001	76.9910037858	56.6676213509	58.9934633242	56.162484908100005
ENSMUSG00000010651	148.499426974	0.4162028520303169	0.54197728698082	0.000269899961259121	0.0935236280392275	ACAA1	1.29116904464	1.42734052627	1.5327649611399998	0.5695337425029999	0.7780191399519999	0.51379955863
ENSMUSG00000058454	944.586804906447	0.160095900880458	0.22704258762993104	0.000322161304529601	0.108974896510763	TM7SF2	23.068886930799998	22.285129695	23.7981928177	16.541791143399998	17.8106535423	16.431309885
ENSMUSG00000020140	70.8266638322679	-0.3582947426589411	0.551475886511094	0.000352168929835071	0.11440255399693999	LGR6	0.212330365321	0.14214622744799998	0.161091212437	0.490593569417	0.463972061859	0.389273112296
ENSMUSG00000025964	125.556508965123	0.356996382797141	0.5508918254162679	0.00035431212612552796	0.11440255399693999	ADAM23	0.784319222965	0.7829426050820001	0.62904199967	0.23840374818000004	0.322470297485	0.303854150745
ENSMUSG00000004655	2238.7689441666002	0.2310869351434369	0.3196094427044339	0.00036944750918923197	0.114995767317812	AQP1	27.911237772699998	29.3661594077	27.731582226799997	18.810560351	17.5846085799	18.1192382493
ENSMUSG00000027962	4437.82813023789	0.21726780710596805	0.30392366728446	0.000372337952883744	0.114995767317812	VCAM1	43.099410166300004	42.6761466971	44.1217274553	25.6668979376	28.661896464699996	30.5699094488
ENSMUSG00000026837	3136.11636724398	-0.219976250578611	0.315892520517622	0.0004040269724510871	0.11875535948861599	COL7A1	9.812290815810002	8.95291515839	8.53685803079	14.876579091300002	14.159506217999999	14.5047522438
ENSMUSG00000041362	612.253657625652	-0.14384359703812602	0.223977916639869	0.000408257879814686	0.11875535948861599	SHTN1	7.36250047735	6.510896314199999	6.989134638310001	9.9086528119	10.1553253204	9.14376881761
ENSMUSG00000060548	64.57980487142049	-0.171920423647414	0.5064506654479699	0.00041203845014709705	0.11875535948861599	TNFRSF19	0.010446621716299998	0.033891929701	0.019581050206400004	0.115199934264	0.141633361433	0.10288728174
ENSMUSG00000022382	1372.3997507361	-0.30740324601143	0.455938380281064	0.00042342961206961603	0.11875535948861599	WNT7B	10.7554282818	9.60517216544	9.57268872335	19.8848788249	19.6115375099	22.0803815391
ENSMUSG00000040717	392.012670323	-0.30631826694597497	0.46496859119406997	0.00043745554447493704	0.11875535948861599	IL17RD	0.677994645539	0.6630723777709999	0.8011734383560001	1.3739558875100002	1.46336182817	1.67860566022
ENSMUSG00000024867	746.1559646907132	-0.11116050797109	0.18755149049342892	0.0004412011414219621	0.11875535948861599	PIP5K1C	10.1896137096	10.225000682100001	12.9564681423	16.5190855446	15.498290596199999	12.698387354400001
ENSMUSG00000005672	58.7137286865767	0.10214220062467301	0.44936044036611994	0.000453663033938543	0.11875535948861599	KIT	0.120206910102	0.17999388881900005	0.0779935534408	0.0135956877199	0.00964344977749	0.0165580510308
ENSMUSG00000016496	340.692468078802	-0.275757029784466	0.41415333113608505	0.00045748415925554297	0.11875535948861599	CD274	1.09714909101	0.737940157927	1.4545876672100002	2.58697747465	2.02332728911	1.6891337809
ENSMUSG00000031871	312.341966686916	-0.278044026972169	0.544622515731479	0.000459741308641786	0.11875535948861599	CDH5	0.158054293991	0.0394442202416	0.159522188498	0.411155289718	0.355031853474	0.370113565654
ENSMUSG00000043088	117.945955008916	0.30122144843651	0.516110226184576	0.000470002868300881	0.119238049106261	IL17RE	0.842671594014	0.714738774329	0.89814465234	0.437296279617	0.310175167102	0.236701658241
ENSMUSG00000039081	461.075531655754	-0.201008909558287	0.319809484816859	0.000524191374249871	0.130652400946806	ZNF703	2.73769926366	2.91087672131	2.35014897173	4.08451990044	4.49869335543	4.50073412803
ENSMUSG00000051076	472.0764397975351	-0.274023279037393	0.484869001244841	0.000550236667166956	0.13344704833034898	VTCN1	1.15971136961	0.836099241341	0.922197887385	2.63524653106	2.01578869878	2.35988249056
ENSMUSG00000021559	71.76812248124041	0.0755546194967142	0.43260514093603997	0.000554189895930919	0.13344704833034898	DAPK1	0.13175701788799998	0.0801485107306	0.07717628879130001	0.00605395066609	0.0	0.014746090986
ENSMUSG00000034361	935.899566250104	0.0780148195400745	0.15309674787743	0.0005673289405592138	0.13433403764207902	CPNE2	29.1806779069	29.630801662600003	27.8720517904	24.695642933600002	22.138826192699998	21.676643468800002
ENSMUSG00000022676	157.359778813468	0.16530392897263	0.281565681915656	0.0005947748267899058	0.138524032200069	SNAI2	5.368745732130001	5.780128715219999	5.814251082209999	3.94691650701	4.0064759063	3.18324250922
ENSMUSG00000070436	1963.49118580936	-0.203969602544752	0.347860630227091	0.000629860285096143	0.14277510892709305	SERPINH1	7.7425501674	8.70182500594	8.90889056976	16.0927225611	14.204837821300002	14.191246956099999
ENSMUSG00000020467	1468.25440898787	0.157141772035284	0.27527439822778	0.000633126758809521	0.14277510892709305	EFEMP1	35.6624228448	36.9198805109	45.4405425889	27.0048402014	26.821387936599997	23.7507440304
ENSMUSG00000056204	841.581058916731	-0.10434693135794199	0.200125091607169	0.00066332751669096	0.147248344212945	PGPEP1L	5.91628008452	5.68954464004	6.391301714500001	7.69180349285	9.26556363253	8.079034987350001
ENSMUSG00000019102	394.633717011996	0.22406570915710997	0.430660383990753	0.000738022955131793	0.16130910959319	ALDH3A1	14.6030297929	15.5193805445	18.8607869258	8.57202999577	7.39557780903	6.70053760436
ENSMUSG00000024897	212.673724906773	-0.20425404834745198	0.434291640656706	0.000854421467812881	0.18230942837828604	APBA2	0.5188168498319999	0.458334860737	0.410900898254	0.999203096894	1.21933221433	1.11223814286
ENSMUSG00000021127	1707.3162395120498	-0.152861319252285	0.298451620953114	0.000859768543770337	0.18230942837828604	ZFP36L1	16.1918540575	15.6662643431	11.9633851607	20.8941435732	26.7780922817	25.3158977602
ENSMUSG00000047797	515.6818431926099	0.15558064139784	0.438143731278499	0.000924795384914169	0.191277074708177	GJB1	1.07013611039	1.32260493698	1.37544214876	0.359646684365	0.286985414861	0.438010071685
ENSMUSG00000038349	35.5025202742559	0.136170785956125	0.423418049592601	0.0009405210790647787	0.191277074708177	PLCL1	0.117840433172	0.151330728256	0.144951848788	0.0216580545106	0.0460863102892	0.0395656894161
ENSMUSG00000003378	287.030346996404	-0.16086745813286302	0.325032673990177	0.0009424505687036232	0.191277074708177	GRIK5	1.60444695621	1.2295985027399998	1.4326401878	2.84202682455	2.35841927289	2.42063080382
ENSMUSG00000024909	942.5707349377279	-0.0855590870042684	0.189578496810565	0.000958116689360818	0.191717800080974	FBLN5	9.550881093680001	10.652316601499999	8.69602575531	12.962728683900002	13.621467566700002	14.1061346483
ENSMUSG00000049580	450.719487117256	0.13767500006022598	0.28921674779302003	0.0010260215011091301	0.202453992586908	TSKU	14.6263567001	14.905961301700001	10.1532817947	6.80278707465	7.94743949391	9.322641676349999
ENSMUSG00000050855	74.722523278116	-0.116310817894614	0.252417316319129	0.0010699309358754199	0.20822614802715197	ZNF846	1.09665888037	0.903590010823	1.10119669608	1.83320378151	1.5521849440600002	1.51959818277
ENSMUSG00000079560	40.053084285947705	-0.13937826783819598	0.414531515843096	0.00110095395341652	0.211368281299844	HOXD3	0.243151067482	0.242724294686	0.175292342546	0.976284244139	0.7022337052169999	0.61962323075
ENSMUSG00000025938	44.067872068824215	-0.168495027651328	0.396184588784746	0.00112589119140345	0.212666802479251	SLCO5A1	0.0968212396773	0.0800689702856	0.07472739961830001	0.196790749146	0.219770695793	0.17337791429000002
ENSMUSG00000028047	783.082517874686	-0.0740587549525469	0.177216882059745	0.0011376558730501198	0.212666802479251	THBS3	10.5477265763	10.2503931768	9.221007297	13.8659331883	14.2202276951	13.9830155043
ENSMUSG00000004558	876.519628021065	-0.11381019166627199	0.255168553801268	0.00117061388039627	0.21598586232194505	NDRG2	16.086557603	15.4527715898	13.0969629037	22.512879949000002	24.9309062503	24.159405491100006
ENSMUSG00000093405	14.627009046324199	0.144535831888922	0.404398245696002	0.0012362780679889302	0.22439272756277492	ZNF845	3.69840648979	4.13749110219	4.30278119561	1.59386182734	1.4630382187399995	1.14185191385
ENSMUSG00000048142	55.6462613937873	-0.14585151139692099	0.40294883111742896	0.00124776697947908	0.22439272756277492	NAT8L	0.17071882329100002	0.12843184715	0.0765202489647	0.354692522369	0.348347283316	0.378810115699
ENSMUSG00000021998	703.721391846709	0.153058603164064	0.3709384613157949	0.00128058286499125	0.22672527887965105	LCP1	0.441594828162	0.573065677262	0.614878622648	0.287542954899	0.197375632454	0.25982259117600004
ENSMUSG00000021371	798.451224958224	0.0306758356844582	0.0919674162047757	0.0012947562589867099	0.22672527887965105	MCUR1	10.3830966502	10.6623621277	9.74143068386	8.97649187086	7.72643172155	8.77782252855
ENSMUSG00000028527	675.9160146171611	-0.11391922616088301	0.265449593629015	0.00130861356149302	0.22672527887965105	AK4	2.7454320874	3.1252608631200003	3.33344924431	5.63829696611	4.69477860435	4.985912095390001
ENSMUSG00000046768	165.345704025888	0.0397091400568124	0.33803819192253604	0.00133384603594247	0.22831265822451505	RHOQ	0.029719058549900007	0.0535652295868	0.00928418764385	0.0	0.0	0.0
ENSMUSG00000047810	345.802276892221	-0.11866155023607595	0.281133293807865	0.0013765265169102699	0.232453266001222	CCDC88B	0.947933490578	1.27876481064	1.29138388374	1.8320250888900005	2.00779191287	2.23995471223
ENSMUSG00000053113	1339.5116880032401	-0.0622057686143557	0.162906414311522	0.00139076002041979	0.232453266001222	SOCS3	13.0839475078	13.4306333427	15.465695820399999	21.932132437899998	17.8241333289	18.719749362
ENSMUSG00000029372	43.1125501806026	-0.12260386457410799	0.384510624299748	0.00140735502320399	0.23249177691464104	PPBP	1.16667484416	1.01904873443	1.64010332611	6.267800867849998	3.18223127713	3.0935728703
ENSMUSG00000022076	296.88513745026	-0.14034160699459	0.354079824587524	0.0014364958460570199	0.23457812051646	KLHL5	2.88043671635	2.4665683653	2.8427723086000003	5.72183522113	6.1552020336	5.9474916522
ENSMUSG00000062184	32.6479646984159	0.0924008536876297	0.353849276828568	0.00151323010892886	0.24174295381249905	HS6ST3	0.167071517382	0.20476666299	0.198332951763	0.0245650422914	0.0464640958711	0.0698075405848
ENSMUSG00000020593	814.632409262617	0.0992755588083797	0.2466807836309861	0.00151440296257566	0.24174295381249905	LPIN3	9.81124763665	9.88359795343	11.2052124749	7.2572190938	6.14473214969	5.9077542674000005
ENSMUSG00000002565	422.456637197348	-0.13144987847217998	0.35878545840216	0.0015825632452927199	0.2498164002874849	VIL1	0.258894841493	0.227481425095	0.288129106217	0.535304669498	0.675009285928	0.637454557582
ENSMUSG00000045954	2271.693468231	0.0329041386954569	0.10254117239468301	0.00161075067034533	0.251471810698858	CAVIN3	65.895463765	69.3057974913	65.04249625119999	52.1875813495	54.644183599799995	54.014267587
ENSMUSG00000032425	161.530974866885	-0.0912219112501182	0.2364669288893769	0.00166992255842016	0.25519606478112	ZNF717	1.1026752227	0.754726679546	1.38661695596	1.95992293691	1.61580833857	1.7121201219799995
ENSMUSG00000033032	310.649348316292	-0.0748037955086541	0.19935493618290492	0.00167053100757684	0.25519606478112	AFAP1L1	4.221417956619999	4.3825689723500005	4.3123595896800015	6.01033022887	6.677206948069999	6.7907697153
ENSMUSG00000031274	1439.86625446824	-0.0771670753633982	0.206127432540121	0.00171100690330945	0.258598671014015	COL7A1	4.91588512977	4.78698098451	6.69877434201	9.26663853104	8.165794709260002	7.734055114169999
ENSMUSG00000097316	59.0143456542474	0.10040770037716999	0.264425059268874	0.00177481348041612	0.26541868543444	ZNF845	1.17426858575	1.22957748396	1.15292470498	0.8084701848170001	0.660924957558	0.600789776211
ENSMUSG00000070287	52.663139039645394	-0.114319658268894	0.307362812096049	0.00179798165072447	0.266082555331693	SLC35G2	0.853416721998	0.8569897712710001	1.14259738248	2.8009040621	1.5257757066799995	1.36447712976
ENSMUSG00000061524	126.92745142539499	-0.096816252690965	0.26565259132053404	0.00195820838757374	0.28680687177587705	ZIC3	2.26420250336	2.5344959156	1.6008070295200003	2.54064956662	3.85273998885	5.01478897903
ENSMUSG00000085669	2.4916943231645496	0.029242884706462007	0.30860264263363	0.0021052420459839604		ZNF845	0.5275787667090001	0.0815057863572	0.282539632682	0.0	0.0	0.0
ENSMUSG00000037813	591.4288724655829	-0.0962705797264889	0.27507276685407	0.0021355911259395197	0.309595338022681	KIAA1755	1.14696327388	1.03170352485	1.2356656165200002	2.16712285097	1.88929067197	2.37058660991
ENSMUSG00000046245	422.3882613119049	0.0924217652291819	0.266734722281337	0.00219957897300094	0.31565069161034603	PILRB	0.902315807144	1.30105745546	1.5679689254799998	0.7462703577099999	0.548935984464	0.774226976498
ENSMUSG00000022763	41.2237285230236	-0.0984785162432722	0.316489465576402	0.00232243282186578	0.329948031002471	AIFM3	0.165681634674	0.164242286867	0.232914081814	0.426311961862	0.359980913703	0.568648759377
ENSMUSG00000051043	211.119346176887	-0.0961081716655466	0.32027409192013	0.00234731965664866	0.330181884772351	GPRC5C	0.7797247914859999	0.8289274056199999	0.879382455062	1.63223887225	2.43954559319	2.27187116538
ENSMUSG00000039747	996.974198022823	0.0246790400051308	0.0902922386842426	0.0023992793319018	0.33418197517969395	ORAI2	13.7724474283	14.1444963629	13.7931646578	11.1718056687	11.0912309723	11.2255384458
ENSMUSG00000046352	43.200888456277504	-0.0902756013589721	0.273922062194372	0.00243072309796277	0.33527459274521504	GJB2	0.70497328968	0.762380599322	0.566312293687	1.4215461214899998	1.36541388963	1.19025960097
ENSMUSG00000022124	1119.46545193622	-0.009612708392269707	0.0424321675119516	0.00249573579635218	0.337146986678414	FBXL3	10.9879914005	11.2624767466	12.1002892446	13.865703631099999	13.054650609400001	12.798599149500001
ENSMUSG00000022912	1383.24903226512	-0.0275279325856311	0.0995125157091943	0.00250757561099921	0.337146986678414	PROS1	9.243409999839999	8.933039120010001	10.175447171	13.1054835298	12.1954078917	11.533983425299999
ENSMUSG00000052302	71.0015681665041	-0.0859799483751655	0.315250612035885	0.0025154909965448	0.337146986678414	TBC1D30	0.102186353489	0.0920896514281	0.143652860159	0.25667325364	0.337474990474	0.381219229717
ENSMUSG00000042099	608.930187606672	-0.0516210935088929	0.165860075357457	0.00256372282314799	0.337906813015273	KANK3	9.0820337242	8.33946798827	11.5086958073	18.0286970426	12.254173809400001	12.8273198407
ENSMUSG00000027544	284.404120310155	0.0864937436259417	0.268399467839481	0.00256872920431122	0.337906813015273	NFATC2	1.64662503353	1.41228948382	1.07758580031	0.631360202118	0.843835751663	0.692669980546
ENSMUSG00000048251	210.740747715596	0.0876600131293141	0.29267290126013396	0.0027216651274395197	0.35338877471464597	BCL11B	0.633332398355	0.704289982545	0.380771880761	0.166914682216	0.311560351891	0.294226420904
ENSMUSG00000018906	736.612025595759	-0.0611604118138051	0.19590108598460604	0.00275642167908435	0.35338877471464597	P4HA2	2.45476833726	2.6032841619	2.7458743468700004	4.43597299812	4.17874314765	3.9136414615900006
ENSMUSG00000079334	177.17740413557098	-0.057464758458446	0.185860158561025	0.0027717353047973397	0.35338877471464597	NAA80	1.16397191115	1.31869712597	2.19905346402	2.52638770057	2.56271277078	2.26629091251
ENSMUSG00000049097	17.0644528611282	-0.0777793445720931	0.30291652689068	0.00279333117023889	0.35338877471464597	ANKRD34A	0.33771343653	0.466662436871	0.422004608164	1.06206638582	1.2914158493	1.29347994577
ENSMUSG00000032374	776.821783059807	-0.0781318896211065	0.249990686412867	0.0028107926756356	0.35338877471464597	PLOD3	2.47402981506	2.67549474676	2.60383064436	5.06741122796	4.78783459964	4.71454227275
ENSMUSG00000032802	441.901351803592	0.0286887441542845	0.106192883917194	0.00285150697587447	0.355362803563584	SRXN1	11.012496490999998	12.0583637077	10.8538624754	8.7041579919	8.213863218250001	9.16567617334
ENSMUSG00000006800	1755.81945477584	0.0769365842475457	0.250158082140047	0.00291109035372175	0.357987541276372	SULF2	25.490101406999997	24.338926916	18.960630188499998	9.91813582514	13.2312321005	13.699231214500001
ENSMUSG00000032446	174.030123225359	-0.0455412245046377	0.155172425560083	0.0029229643688364303	0.357987541276372	EOMES	3.9613501515	4.10727347054	3.91668581679	5.60432579077	6.33186203556	5.716315957490001
ENSMUSG00000042793	640.170310041818	-0.0803807465074746	0.27372826508878195	0.00301634431126079	0.36347006693345896	LGR6	0.820403330344	0.8401018138070001	0.5987723811119999	1.29166365844	1.7869290767	1.7551162001700005
ENSMUSG00000025494	1384.2528215008801	-0.0250613043578572	0.0967608194572487	0.00301889687464969	0.36347006693345896	SIGIRR	35.4818876648	35.0529355053	33.6871010189	45.7249417874	46.2999130037	44.2625410223
ENSMUSG00000005125	3328.6180044807	0.0660995220527824	0.22066337187830296	0.00314608926677283	0.370993302596483	NDRG1	15.8467588689	17.473721375	16.4443439289	9.64379837941	9.78621760991	9.46250904356
ENSMUSG00000090362	21.0567948579113	0.0771332777975854	0.265365342686341	0.00315270578569104	0.370993302596483		0.739441802637	0.676631956461	0.781847739422	0.459979455832	0.336151191246	0.271614226769
ENSMUSG00000040605	2457.93650698037	0.0554405842479873	0.187773174532207	0.00315972334864324	0.370993302596483	BACE2	9.89732682612	9.95980638267	10.7953432567	6.43698133758	6.4529469420200005	6.561980886080001
ENSMUSG00000078566	2079.08928707727	-0.0674469844126375	0.228298571666224	0.00324801892262672	0.378234465850473	BNIP3	5.35398881524	5.2527601540300015	9.07847626979	15.155889665999998	11.138662272100001	9.53797487037
ENSMUSG00000085352	3.56504328433926	0.0273095550609335	0.225310802419255	0.00325675531890586		ZNF845	0.840987039341	0.568418878825	1.28077483167	0.0772830795443	0.0	0.188244567142
ENSMUSG00000017446	124.61258448716299	-0.0618969762014574	0.21065256736491106	0.00328994338255835	0.380001834439077	C1QTNF1	0.93784835267	0.765838927024	0.8789470978399999	1.36487656713	1.49707702263	1.5937222209900002
ENSMUSG00000085555	21.336960802375604	-0.0683929498311328	0.283548592555983	0.0033435414631503607	0.38307817392723503		0.357087523152	0.30341601416	0.310756419683	0.468782890394	0.904423626132	1.46157044973
ENSMUSG00000032327	603.809547893418	-0.0700247232875073	0.24415524039129	0.00340541484858626	0.3840513210447221	STRA6	5.2761550788400005	5.07560927756	5.28428080969	9.48291265182	10.3480766262	10.6889510974
ENSMUSG00000039252	126.016733187168	-0.0714273872175762	0.250854096805906	0.00340610026406947	0.3840513210447221	LGI2	1.61539593807	1.20942047602	1.18786181725	2.50306023322	2.30675769501	3.2709665593700006
ENSMUSG00000022711	1069.86057905487	0.017853717236704	0.0763955510198021	0.00345335731569267	0.3863137589294939	PMM2	26.602912853499998	26.2704498336	27.8450258948	24.623563063000002	20.3231553715	20.4319223471
ENSMUSG00000020886	365.7207316213511	-0.049634710049755	0.178823123911629	0.00367607666591711	0.40801579056784704	DLG4	1.94856842978	1.89500363855	2.49622989043	4.06052498407	2.88013887646	3.27592921075
ENSMUSG00000050201	37.1850387312924	-0.0445154287903819	0.2468282512373	0.00387427763790878	0.4261831539499361	OTOP2	0.0415091033336	0.0224446341018	0.0778042757237	0.15258029837200002	0.281386365606	0.204408608133
